          (  36,   47) (  73,   65) (  91,   63) (  46,   61) (  82,   54) (  56,   86) (  46,   65) (  86,   80) (  66,   72) (  76,   79)
          (  37,   67) (  70,   86) (  76,   72) (  64,   73) (  71,   77) (  61,   66) (  72,   63) (  75,   65) (  55,   75) (  52,   73)
          (  51,   63) ( 102,   74) (  63,   60) (  67,   63) (  60,   52) (  51,   80) (  59,   79) (  79,   76) (  82,   61) (  60,   68)
          (  61,   69) (  78,   50) (  42,   63) (  90,   81) (  85,   65) (  78,   63) (  37,   69) (  54,   57) (  77,   70) (  73,   76)
          (  64,   76) (  57,   68) (  66,   61) (  89,   83) (  39,   67) (  76,   66) (  55,   73) (  75,   81) (  63,   71) ( 101,   78)
          (  52,   66) (  62,   73) (  77,   74) (  79,   66) (  66,   65) (  72,   76) (  48,   75) (  64,   72) (  62,   63) (  78,   73)
          (  73,   74) (  67,   57) (  58,   56) (  60,   65) (  64,   68) (  68,   54) (  62,   69) (  49,   47) (  86,   69) (  44,   75)
          (  84,   63) (  65,   62) (  66,   65) (  93,   62) (  56,   57) (  71,   81) (  62,   80) (  55,   57) (  74,   82) (  84,   67)
          (  58,   78) (  58,   70) (  94,   84) (  56,   54) (  68,   48) (  62,   57) (  56,   89) (  90,   79) (  59,   76) (  56,   61)
          (  63,   76) (  61,   62) (  75,   71) (  55,   73) (  90,   79) (  78,   89) (  41,   54) (  82,   75) (  84,   58) (  16,   63)
          ( 124,   64) (  59,   67) (  68,   61) (  66,   61) (  80,   75) (  59,   50) (  72,   61) (  87,   75) (  53,   60) (  48,   63)
          (  96,   64) (  71,   86) (  74,   72) (  60,   66) (  69,   55) (  64,   76) (  72,   77) (  64,   60) (  88,   81) (  56,   63)
          (  63,   62) (  86,   85) (  67,   71) (  93,   72) (  40,   55) (  80,   56) (  69,   57) (  52,   71) (  72,   73) (  77,   68)
          (  64,   54) (  65,   72) (  74,   72) (  48,   73) (  90,   71) (  44,   70) (  73,   74) (  62,   60) (  63,   61) (  75,   75)
          (  49,   66) (  83,   63) (  79,   61) (  61,   62) (  55,   61) (  69,   72) (  66,   59) (  78,   77) (  38,   73) (  86,   73)
          (  79,   79) (  59,   74) (  60,   76) (  67,   80) (  58,   70) (  96,   65) (  46,   64) (  59,   86) (  78,   70) (  64,   57)
          (  72,   66) (  61,   72) (  53,   52) (  83,   81) (  73,   57) (  71,   77) (  46,   69) (  71,   70) (  70,   68) (  52,   65)
          (  60,   57) ( 103,   68) (  61,   65) (  84,   59) (  47,   76) (  67,   63) (  90,   79) (  64,   75) (  49,   72) (  75,   67)
          (  75,   69) (  66,   68) (  80,   67) (  46,   66) (  67,   58) (  59,   66) (  71,   65) (  84,   65) (  62,   72) (  78,   67)
          (  38,   74) ( 104,   68) (  64,   63) (  53,   76) (  75,   65) (  68,   68) (  61,   77) (  63,   66) (  69,   69) (  38,   48)
          (  86,   74) (  65,   60) (  73,   75) (  95,   68) (  42,   67) (  70,   84) (  74,   64) (  62,   71) (  51,   79) (  81,   52)
          (  64,   75) (  70,   63) (  59,   72) (  57,   62) (  81,   63) (  55,   72) (  77,   65) (  78,   64) (  53,   67) (  81,   77)
          (  60,   70) (  60,   70) (  76,   73) (  92,   67) (  81,   73) (  62,   66) (  65,   74) (  74,   68) (  67,   59) (  68,   72)
          (  79,   73) (  51,   82) (  88,   75) (  39,   57) (  88,   70) (  49,   95) (  63,   80) (  63,   51) (  67,   77) (  51,   60)
          (  79,   83) (  74,   73) (  81,   66) (  54,   69) (  44,   64) (  81,   74) (  73,   44) (  82,   79) (  51,   67) (  55,   68)
          (  78,   78) (  55,   64) (  78,   50) (  60,   68) (  77,   54) (  84,   71) (  77,   72) (  78,   75) (  59,   49) (  67,   63)
          (  74,   61) (  93,   76) (  45,   59) (  74,   70) (  68,   63) (  61,   70) (  74,   64) (  56,   60) (  65,   57) (  84,   83)
          (  74,   76) (  63,   68) (  78,   79) (  43,   64) (  72,   82) (  66,   72) (  80,   51) (  70,   65) (  63,   74) (  62,   77)
          (  83,   73) (  52,   79) (  85,   78) (  73,   73) (  66,   70) (  47,   80) (  81,   71) (  68,   64) (  62,   65) (  45,   78)
          (  92,   59) (  61,   92) (  81,   59) (  53,   75) (  78,   75) (  50,   88) (  88,   58) (  60,   79) (  66,   83) (  75,   66)
          (  81,   55) (  77,   81) (  67,   66) (  66,   74) (  56,   77) (  78,   69) (  76,   79) (  65,   69) (  98,   68) (  49,   73)
          (  84,   50) (  76,   76) (  56,   56) (  66,   69) (  66,   65) (  64,   65) (  66,   89) (  69,   67) (  54,   67) (  53,   72)
          (  99,   57) (  64,   61) (  67,   56) (  83,   66) (  73,   71) (  56,   74) (  70,   64) (  60,   62) (  62,   65) (  66,   79)
          (  79,   73) (  71,   55) (  48,   70) (  75,   61) (  98,   85) (  62,   54) (  54,   70) (  86,   71) (  65,   56) (  73,   69)
          (  55,   62) (  68,   71) (  66,   69) (  72,   76) (  66,   54) (  57,   75) (  63,   75) (  59,   81) (  89,   59) (  67,   76)
          (  58,   59) (  61,   80) (  71,   66) (  76,   58) (  64,   59) (  76,   61) (  49,   66) (  91,  107) (  47,   44) (  81,   81)
         
node   6 sent_total  47021  recv_total  46776

node   7  (   0,    0) (   1,    0) (   0,    0) (   4,    3) (  61,   16) (  81,   41) (  60,   65) (  78,  103) ( 106,   91) (  93,   73)
          (  73,   81) (  89,   78) (  95,  104) (  57,   70) (  82,   86) (  82,   93) ( 107,   83) (  67,   73) (  81,  105) (  71,   93)
          (  95,   74) ( 107,   86) (  93,   81) ( 101,   83) (  56,   91) ( 120,   77) (  73,   77) (  82,   88) (  88,   81) (  76,   64)
          ( 109,  105) (  84,   81) ( 103,   71) (  98,   82) (  84,   85) (  67,   84) (  88,   74) ( 101,   84) (  69,   74) (  94,   73)
          ( 107,   77) (  92,   77) (  60,   61) ( 107,   85) (  98,   91) ( 104,   98) (  74,   79) (  89,   96) (  86,   75) (  90,   77)
          (  90,   65) (  93,   82) (  41,   84) (  94,   62) (  98,   85) (  63,   96) (  86,   90) (  57,   81) (  91,   89) (  49,   73)
          (  79,   82) (  78,   73) (  91,  102) (  87,   77) (  66,   69) (  80,   78) (  74,   61) (  83,   74) (  67,   80) (  89,   69)
          (  62,   74) (  90,   72) (  71,   65) (  44,   69) (  91,   71) (  73,   75) (  78,   70) (  70,   69) (  66,   79) ( 109,   87)
          (  59,   81) (  79,   76) (  94,   85) (  84,   62) (  65,   82) (  69,   78) ( 107,   81) (  86,   82) (  51,   76) (  98,   72)
          (  47,   75) (  65,   54) ( 108,   80) (  84,   84) (  66,   62) (  92,   75) (  58,   71) (  89,   71) ( 106,   79) (  58,   69)
          (  84,   81) (  87,   95) (  55,   66) (  75,   56) (  74,   54) (  65,   59) (  62,   56) (  82,   67) (  43,   61) (  90,   69)
          (  77,   64) (  65,   50) (  67,   54) (  64,   60) ( 101,   57) (  56,   52) (  85,   70) (  66,   52) (  71,   62) (  82,   68)
          (  94,   64) (  49,   49) (  54,   68) (  53,   65) (  65,   60) (  70,   61) (  41,   47) (  64,   68) (  53,   51) (  58,   54)
          (  67,   74) (  58,   61) (  90,   66) (  43,   45) (  73,   53) (  91,   72) (  58,   64) (  49,   65) (  71,   49) (  67,   59)
          (  53,   62) (  51,   61) (  69,   55) (  53,   46) (  47,   60) (  58,   60) (  63,   46) (  89,   72) (  58,   60) (  43,   53)
          (  59,   50) (  65,   69) (  54,   70) (  69,   59) (  69,   51) (  41,   61) (  76,   65) (  58,   54) (  48,   59) (  44,   54)
          (  48,   54) (  74,   52) (  53,   75) (  53,   72) (  80,   59) (  42,   55) (  39,   68) (  71,   56) (  55,   76) (  64,   68)
          (  44,   58) (  86,   71) (  69,   72) (  28,   49) (  74,   61) (  36,   64) (  72,   61) (  49,   43) (  59,   55) (  68,   62)
          (  46,   57) (  87,   64) (  48,   54) (  71,   59) (  44,   69) (  63,   51) (  66,   62) (  48,   59) (  77,   54) (  51,   58)
          (  68,   65) (  74,   68) (  69,   65) (  41,   65) (  78,   57) (  53,   59) (  54,   60) (  69,   65) (  73,   61) (  45,   63)
          (  73,   71) (  78,   78) (  40,   49) (  64,   59) (  58,   62) (  37,   48) (  90,   76) (  36,   67) (  67,   82) (  71,   86)
          (  59,   64) (  56,   45) (  43,   57) (  42,   53) (  65,   71) (  57,   65) (  47,   63) (  49,   70) (  61,   55) (  69,   58)
          (  59,   49) (  60,   63) (  67,   69) (  69,   65) (  63,   69) (  45,   59) (  79,   79) (  80,   65) (  64,   60) (  54,   77)
          (  48,   53) (  63,   69) (  64,   62) (  53,   59) (  45,   66) (  98,   50) (  59,   70) (  62,   61) (  67,   58) (  37,   59)
          (  59,   48) (  75,   79) (  43,   50) (  70,   50) (  74,   68) (  51,   49) (  76,   80) (  60,   68) (  47,   43) (  62,   53)
          (  60,   69) (  73,   71) (  60,   79) (  64,   43) (  61,   71) (  59,   52) (  42,   51) (  64,   58) (  75,   57) (  39,   64)
          ( 101,   72) (  34,   49) (  84,   69) (  43,   56) (  77,   80) (  71,   53) (  42,   69) (  53,   63) (  54,   59) (  66,   63)
          (  58,   55) (  65,   56) (  50,   60) (  61,   55) (  74,   78) (  62,   60) (  24,   49) (  51,   65) (  63,   58) (  65,   62)
          (  57,   55) (  60,   50) (  46,   63) (  65,   62) (  42,   58) (  77,   52) (  60,   59) (  64,   56) (  68,   66) (  57,   73)
          (  66,   65) (  57,   77) (  51,   50) (  73,   53) (  51,   57) (  40,   61) (  82,   63) (  36,   45) (  64,   65) (  69,   53)
          (  75,   67) (  26,   51) (  98,   71) (  65,   60) (  75,   76) (  63,   68) (  82,   61) (  45,   64) (  65,   70) (  76,   66)
          (  67,   67) (  56,   69) (  89,   86) (  87,   64) (  56,   65) (  65,   76) (  54,   55) (  66,   64) (  65,   77) (  73,   71)
          (  56,   55) (  58,   67) (  78,   76) (  65,   66) (  76,   73) (  61,   64) (  77,   74) (  69,   77) (  69,   75) (  73,   62)
          (  58,   62) (  73,   73) (  75,   75) (  69,   77) (  62,   73) (  78,   71) (  59,   80) (  67,   61) (  49,   62) ( 107,   61)
          (  59,   61) (  88,   75) (  65,   76) (  74,   89) (  51,   64) (  61,   71) (  83,   68) (  48,   54) (  87,   68) (  61,   82)
          (  66,   66) (  67,   65) (  61,   65) (  69,   67) (  83,   72) (  65,   63) (  78,   74) (  47,   71) (  76,   70) (  88,   75)
          (  68,   66) (  73,   86) (  64,   57) (  62,   74) (  77,   74) (  58,   72) (  68,   64) (  55,   78) (  73,   58) (  62,   58)
          (  76,   77) (  40,   52) (  78,   87) (  68,   72) (  57,   71) (  70,   84) (  71,   73) (  80,   72) (  45,   71) (  80,   76)
          (  64,   69) (  76,   65) (  84,   76) (  60,   70) (  42,   73) (  83,   71) (  72,   56) (  79,   60) (  58,   60) (  75,   59)
          (  70,   65) (  70,   72) (  62,   84) (  85,   77) (  60,   81) (  53,   61) (  80,   67) (  56,   74) (  80,   70) (  81,   63)
          (  72,   71) (  53,   65) (  48,   61) (  91,   63) (  67,   70) (  69,   66) (  79,   55) (  58,   55) (  78,   73) (  46,   66)
          (  73,   69) (  50,   76) (  67,   62) (  57,   58) (  66,   72) (  67,   63) (  58,   59) ( 114,   68) (  36,   70) (  85,   70)
          (  57,   82) (  90,   78) (  54,   76) (  64,   84) (  53,   56) (  67,   65) (  67,   71) (  90,   68) (  58,   52) (  78,   62)
          (  56,   69) (  58,   64) (  96,   60) (  57,   62) (  90,   69) (  49,   73) ( 105,   70) (  73,   62) (  56,   73) (  65,   78)
          (  72,   65) (  62,   81) (  85,   92) (  81,   69) (  64,   53) (  82,   89) (  69,   65) (  51,   52) (  69,   81) (  61,   54)
          (  71,   68) (  84,   67) (  83,   80) (  62,   76) (  61,   67) ( 102,   74) (  55,   59) (  76,   81) (  49,   92) (  60,   63)
          (  80,   59) (  64,   75) (  88,   69) (  51,   76) (  88,   67) (  60,   70) (  45,   72) (  96,   89) (  82,   67) (  55,   74)
          (  72,   62) (  47,   59) (  89,   71) (  57,   68) (  78,   78) (  64,   75) (  79,   71) (  54,   68) (  68,   75) (  63,   72)
          (  61,   74) (  51,   56) (  65,   73) (  75,   59) (  62,   68) (  92,   80) (  41,   66) (  65,   73) (  89,   56) (  65,   72)
          (  64,   72) (  72,   72) (  78,   66) (  64,   60) (  63,   59) (  41,   62) (  84,   73) (  82,   58) (  71,   77) (  66,   60)
          (  77,   71) (  53,   66) (  57,   70) (  83,   76) (  73,   60) (  48,   60) (  82,   70) (  55,   69) (  79,   62) (  57,   69)
          (  95,   67) (  61,   72) (  59,   53) (  63,   51) (  61,   71) (  84,   60) (  64,   53) (  58,   54) (  72,   60) (  49,   57)
          (  73,   78) (  70,   69) (  68,   84) (  54,   68) (  85,   68) (  82,   58) (  56,   60) (  71,   77) (  39,   74) (  85,   74)
          (  53,   71) (  89,   60) (  64,   71) (  53,   66) (  79,   64) (  46,   56) (  82,   69) (  39,   55) (  86,   71) (  87,   64)
          (  74,   60) (  70,   85) (  52,   55) (  73,   69) (  72,   78) (  72,   68) (  55,   67) (  75,   66) (  56,   69) (  87,   75)
          (  69,   74) (  61,   55) (  57,   78) (  69,   69) (  75,   73) (  42,   67) (  80,   86) (  75,   67) (  57,   63) (  78,   60)
          (  44,   67) (  65,   66) (  80,   73) (  52,   74) (  88,   70) (  55,   57) (  81,   68) (  55,   71) (  65,   80) (  70,   52)
          (  62,   74) (  74,   55) (  47,   67) (  49,   58) ( 109,   62) (  58,   80) (  53,   56) (  69,   58) (  44,   61) (  95,   70)
          (  90,   63) (  50,   72) (  73,   72) (  61,   65) (  65,   69) (  58,   65) (  91,   67) (  58,   59) (  64,   62) (  74,   61)
          (  53,   75) (  81,   67) (  46,   57) (  76,   69) (  75,   56) (  64,   69) (  69,   62) (  63,   71) (  77,   72) (  82,   77)
          (  85,   55) (  56,   75) (  54,   75) (  80,   52) (  40,   56) (  73,   81) (  68,   79) (  56,   70) (  82,   60) (  65,   67)
          (  79,   68) (  55,   60) (  81,   59) (  59,   64) (  65,   60) (  50,   66) (  68,   69) (  68,   63) (  65,   56) (  67,   59)
          (  47,   56) (  91,   72) (  55,   59) (  86,   65) (  73,   73) (  63,   67) (  79,   76) (  83,   56) (  40,   69) (  59,   66)
          (  87,   67) (  88,   84) (  63,   60) (  65,   74) (  48,   58) (  87,   68) (  73,   69) (  67,   54) (  75,   73) (  47,   67)
          (  68,   71) (  52,   65) (  72,   62) (  73,   83) (  74,   66) (  56,   66) (  75,   69) (  65,   64) (  69,   63) (  88,   74)
          (  67,   55) (  76,   71) (  52,   80) (  78,   88) (  92,   74) (  67,   63) (  74,   61) (  51,   73) (  70,   61) (  64,   62)
          (  80,   55) (  73,   74) (  46,   64) (  58,   81) (  85,   52) (  56,   67) (  65,   58) (  99,   68) (  69,   53) (  72,   76)
          (  53,   84) (  67,   71) (  78,   71) (  74,   69) (  43,   79) (  79,   64) (  46,   59) (  89,   62) (  58,   62) (  85,   81)
          (  51,   83) (  66,   67) (  88,   81) (  67,   85) (  52,   67) (  59,   72) (  62,   59) (  84,   70) (  55,   60) (  73,   74)
          (  83,   68) (  71,   72) (  79,   65) (  58,   54) (  63,   64) (  68,   56) (  81,   64) (  61,   76) (  58,   65) (  72,   74)
         
node   7 sent_total  47320  recv_total  46881

node   8  (   0,    0) (   1,    0) (   0,    0) (   3,    5) (  63,   26) (  65,   33) (  85,   59) (  83,   82) (  81,   76) (  89,   88)
          (  78,   80) (  78,   82) (  81,   91) (  67,   83) ( 103,   81) ( 101,   76) (  75,   73) ( 112,  106) (  62,   85) ( 106,   81)
          (  80,   73) (  73,   75) ( 106,   85) (  98,   91) (  89,   89) (  98,   73) (  79,   87) (  79,   83) (  91,   87) (  87,   82)
          (  77,   76) (  68,   98) (  72,   86) ( 103,   81) (  91,   91) (  93,   89) (  89,   94) (  93,   90) (  83,   91) (  53,   90)
          (  81,   98) (  85,   84) ( 103,   75) (  99,   84) (  55,   87) ( 108,   85) (  79,   77) (  86,   94) (  94,   79) ( 118,  102)
          (  50,   67) (  82,   88) (  53,   74) (  88,   73) (  69,   72) ( 100,   92) (  80,   80) (  78,   84) (  70,   68) (  82,   76)
          (  82,   88) (  52,   62) ( 105,   75) (  74,   80) (  87,   76) (  64,   67) (  94,   76) (  77,   76) (  76,   77) (  91,   75)
          (  55,   82) (  75,   72) (  89,   78) (  75,   73) (  50,   70) (  86,   68) (  62,   72) (  98,   78) (  79,   81) (  63,   68)
          (  70,   56) (  80,   72) (  99,   76) (  89,   70) (  77,   87) (  87,   84) (  87,   80) (  69,   89) (  89,   98) (  64,   60)
          (  80,   99) (  60,   71) (  97,   89) (  69,   87) (  51,   66) ( 100,   80) (  74,   70) (  77,   72) (  90,   68) (  61,   77)
          (  87,   80) (  62,   84) (  53,   59) (  84,   77) (  49,   58) (  81,   65) (  46,   47) (  69,   51) (  79,   72) (  64,   60)
          (  69,   80) (  77,   46) (  66,   60) (  73,   75) (  60,   57) (  70,   62) (  76,   60) (  57,   58) (  66,   63) (  78,   64)
          (  60,   59) (  76,   52) (  75,   57) (  66,   72) (  58,   66) (  58,   59) (  66,   56) (  33,   47) (  67,   66) (  75,   50)
          (  42,   52) (  54,   55) (  52,   69) (  67,   61) (  72,   68) (  72,   55) (  45,   61) (  71,   62) (  66,   60) (  44,   60)
          (  60,   59) (  52,   61) (  51,   68) (  81,   74) (  67,   59) (  51,   70) (  52,   50) (  63,   51) (  39,   53) (  80,   60)
          (  78,   63) (  58,   55) (  42,   69) (  63,   66) (  49,   69) (  91,   78) (  52,   52) (  78,   71) (  70,   63) (  66,   45)
          (  46,   65) (  69,   64) (  53,   54) (  59,   74) (  58,   59) (  53,   59) (  58,   61) (  68,   55) (  53,   62) (  59,   49)
          (  69,   54) (  57,   66) (  54,   83) (  61,   47) (  67,   54) (  77,   78) (  29,   48) (  74,   70) (  67,   68) (  56,   60)
          (  51,   61) (  74,   59) (  50,   53) (  56,   63) (  57,   75) (  54,   62) (  49,   70) (  86,   58) (  40,   49) (  75,   68)
          (  45,   59) (  92,   79) (  46,   57) (  53,   55) (  70,   73) (  72,   47) (  55,   66) (  53,   54) (  77,   48) (  47,   51)
          (  75,   62) (  54,   56) (  65,   50) (  43,   48) (  53,   54) (  72,   69) (  50,   61) (  63,   53) (  69,   62) (  60,   64)
          (  48,   60) (  51,   64) (  84,   54) (  49,   59) (  80,   61) (  66,   59) (  54,   58) (  55,   47) (  66,   55) (  53,   67)
          (  61,   56) (  73,   63) (  56,   54) (  69,   63) (  53,   54) (  83,   59) (  51,   55) (  52,   64) (  76,   57) (  61,   53)
          (  37,   43) (  83,   74) (  71,   59) (  44,   51) (  74,   55) (  46,   67) (  82,   73) (  66,   71) (  40,   54) (  61,   66)
          (  75,   52) (  72,   68) (  50,   45) (  70,   54) (  63,   63) (  42,   70) (  74,   65) (  41,   59) (  68,   58) (  72,   82)
          (  45,   52) (  92,   51) (  53,   58) (  60,   59) (  58,   59) (  65,   54) (  69,   58) (  64,   66) (  53,   59) (  57,   60)
          (  55,   75) (  67,   78) (  47,   48) (  63,   59) (  46,   52) (  69,   68) (  59,   75) (  79,   59) (  55,   70) (  36,   58)
          (  60,   74) (  52,   55) (  66,   54) (  83,   57) (  41,   63) (  39,   65) (  65,   63) (  51,   60) (  80,   55) (  60,   66)
          (  36,   45) (  80,   61) (  67,   57) (  68,   60) (  49,   61) (  47,   54) (  72,   78) (  69,   62) (  74,   61) (  72,   68)
          (  50,   58) (  47,   57) (  61,   46) (  68,   67) (  65,   61) (  49,   56) (  68,   60) (  48,   64) (  55,   51) (  63,   58)
          (  59,   61) (  66,   47) (  74,   79) (  89,   69) (  69,   73) (  41,   64) (  81,   64) (  56,   58) (  85,   67) (  65,   69)
          (  59,   67) (  75,   67) (  50,   79) (  84,   54) (  48,   61) ( 102,   62) (  48,   60) (  62,   67) (  72,   71) (  48,   68)
          (  84,   77) (  53,   68) (  68,   74) (  64,   51) (  40,   64) ( 108,   75) (  53,   62) (  92,   74) (  52,   71) (  71,   71)
          (  81,   62) (  67,   70) (  54,   70) (  66,   69) (  64,   70) (  79,   69) (  63,   51) (  56,   59) (  42,   59) (  83,   76)
          (  59,   80) (  79,   81) (  68,   66) (  50,   76) (  84,   61) (  72,   57) (  66,   59) (  68,   60) (  67,   51) (  66,   84)
          (  79,   81) (  61,   67) (  66,   81) (  61,   85) (  56,   77) (  58,   55) (  96,   59) (  66,   63) (  75,   74) (  64,   66)
          (  81,   71) (  54,   67) (  94,   70) (  53,   73) (  81,   65) (  67,   79) (  42,   47) ( 111,   72) (  70,   67) (  64,   73)
          (  76,   65) (  52,   58) (  74,   67) (  36,   51) ( 112,   70) (  70,   62) (  56,   63) (  51,   52) (  74,   61) (  64,   69)
          (  47,   60) (  88,   84) (  86,   69) (  47,   66) (  79,   85) (  58,   64) (  61,   81) (  45,   52) (  93,   66) (  71,   73)
          (  77,   70) (  64,   67) (  57,   63) (  64,   66) ( 105,   78) (  62,   67) (  47,   59) (  89,   58) (  57,   64) (  67,   74)
          (  82,   81) (  48,   73) (  80,   79) (  77,   63) (  78,   71) (  80,   78) (  53,   62) (  60,   73) (  90,   66) (  70,   86)
          (  64,   71) (  66,   65) (  57,   70) (  64,   70) (  67,   58) (  68,   59) (  65,   63) (  75,   64) (  72,   66) (  88,   67)
          (  61,   82) (  54,   67) (  77,   73) (  81,   52) (  43,   62) (  68,   80) (  85,   84) (  49,   66) ( 109,   81) (  68,   62)
          (  76,   66) (  48,   69) (  79,   66) (  75,   64) (  45,   48) (  69,   69) (  89,   52) (  65,   65) (  56,   48) (  71,   80)
          (  76,   61) (  87,   78) (  48,   72) ( 105,   72) (  55,   61) (  49,   74) (  89,   84) (  63,   69) (  71,   78) (  69,   71)
          (  88,   54) (  65,   81) (  61,   67) (  78,   78) (  48,   68) (  70,   75) (  85,   72) (  71,   64) (  62,   46) ( 100,   73)
          (  60,   60) (  77,   84) (  64,   63) (  65,   76) (  80,   63) (  44,   68) (  90,   63) (  65,   73) (  70,   63) (  40,   74)
          (  94,   71) (  72,   69) (  73,   85) (  84,   92) (  74,   71) (  78,   68) (  70,   63) (  59,   65) (  75,   79) (  74,   71)
          (  67,   67) (  65,   72) (  60,   59) (  77,   74) (  52,   73) (  65,   54) (  81,   63) (  51,   73) (  69,   61) (  74,   73)
          (  60,   80) (  91,   62) (  51,   67) (  74,   70) (  41,   66) (  81,   71) (  84,   62) (  61,   52) (  80,   68) (  65,   70)
          (  81,   60) (  67,   68) (  82,   59) (  49,   76) (  60,   72) (  49,   67) (  80,   57) (  60,   79) (  88,   63) (  64,   79)
          (  69,   67) (  79,   72) (  47,   56) (  63,   78) (  83,   64) (  66,   70) (  58,   64) (  83,   71) (  62,   69) (  63,   55)
          (  66,   79) (  85,   63) (  53,   68) (  67,   84) (  58,   68) (  63,   75) (  79,   59) (  70,   52) (  70,   81) (  69,   68)
          (  53,   63) (  72,   64) (  83,   79) (  64,   77) (  65,   63) (  72,   67) (  50,   83) (  96,   63) (  70,   84) (  58,   77)
          (  70,   66) (  64,   67) (  66,   60) (  77,   52) (  56,   62) (  69,   68) (  69,   62) (  60,   72) (  56,   73) (  74,   58)
          (  59,   72) (  74,   61) (  40,   59) ( 100,   67) (  70,   70) (  81,   84) (  66,   80) (  58,   65) (  58,   73) (  75,   55)
          (  86,   80) (  64,   75) (  82,   69) (  62,   75) (  59,   70) (  82,   80) (  68,   58) (  82,   75) (  65,   62) (  57,   75)
          (  72,   60) (  76,   62) (  40,   65) ( 107,   88) (  51,   57) (  87,   70) (  54,   57) (  84,   63) (  41,   60) ( 104,   67)
          (  67,   74) (  60,   58) (  74,   78) (  59,   62) (  72,   73) (  64,   66) (  67,   60) (  86,   76) (  83,   77) (  56,   63)
          (  76,   73) (  32,   67) (  72,   61) (  39,   75) ( 100,   76) (  80,   84) (  57,   72) (  51,   57) (  69,   74) (  76,   60)
          (  64,   63) (  56,   76) (  67,   71) (  89,   62) (  81,   73) (  44,   58) (  84,   71) (  62,   86) (  72,   68) (  64,   68)
          (  71,   72) (  71,   74) (  44,   45) ( 101,   67) (  78,   64) (  73,   69) (  42,   67) (  72,   71) (  71,   50) (  71,   72)
          (  80,   52) (  64,   71) (  87,   76) (  65,   69) (  57,   74) (  75,   64) (  73,   73) (  69,   71) (  82,   77) (  62,   69)
          (  69,   61) (  64,   73) (  89,   74) (  50,   69) (  58,   66) (  76,   51) (  82,   54) (  74,   77) (  72,   64) (  67,   72)
          (  49,   53) (  70,   72) (  66,   68) (  84,   68) (  59,   57) (  77,   71) (  72,   62) (  61,   61) (  62,   59) (  59,   73)
          (  88,   64) (  74,   83) (  54,   59) (  83,   65) (  55,   63) (  81,   70) (  48,   59) (  77,   64) (  61,   74) (  67,   71)
          (  51,   56) (  64,   69) (  59,   74) (  68,   57) (  60,   57) (  88,   68) (  72,   75) (  56,   65) (  70,   64) (  65,   55)
          (  58,   74) (  79,   63) (  87,   72) (  63,   71) (  64,   71) (  61,   74) (  76,   62) (  62,   59) (  89,   71) (  54,   66)
          (  90,   53) (  84,   64) (  50,   53) (  83,   77) (  49,   65) (  85,   60) (  90,   74) (  30,   59) (  79,   70) (  62,   76)
          (  48,   66) (  80,   93) (  53,   60) (  66,   69) (  73,   77) (  75,   60) (  87,   67) (  65,   74) (  71,   72) (  72,   63)
         
node   8 sent_total  47536  recv_total  46840

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   2,    2) (  41,   13) (  70,   42) (  99,   78) (  87,   79) (  81,   76)
          (  91,   79) (  98,   75) (  92,   93) (  82,   77) (  75,  114) (  94,   88) (  76,   88) (  82,   70) (  85,   92) ( 106,  102)
          (  74,   95) (  68,   93) (  84,   94) (  80,   95) (  84,  105) (  73,   81) (  87,   91) (  81,   96) (  74,   80) (  82,   95)
          (  76,   78) (  70,   86) (  91,   79) (  99,   94) (  81,   93) (  73,  100) (  71,   95) ( 101,   86) (  88,   69) (  83,   89)
          (  80,   70) (  80,   89) ( 113,   97) (  84,   76) (  84,   89) (  92,   85) (  89,   92) (  82,   82) ( 111,   84) (  61,   90)
          (  82,   84) (  90,  101) (  84,   91) (  73,   73) (  52,   65) (  80,   76) (  83,   78) (  73,   84) (  93,   77) (  69,   77)
          (  69,   82) (  61,   71) (  97,   87) (  60,   71) (  79,   79) (  82,   84) (  76,   66) (  77,   80) (  95,   95) (  54,   74)
          (  83,   82) (  59,   64) (  88,   90) (  72,   76) (  53,   69) ( 117,   80) (  44,   82) (  84,   70) (  81,   89) (  59,   66)
          (  73,   74) (  70,   80) (  80,   97) (  64,   79) (  82,   80) (  66,   71) ( 107,   82) (  66,   75) (  48,   89) (  82,   65)
          (  99,   76) (  76,   72) ( 100,   73) (  46,   66) (  88,   82) (  71,   91) (  71,   82) ( 102,   76) (  56,   90) (  50,   67)
          (  89,   77) (  75,   76) (  62,   61) ( 100,   68) (  53,   66) (  72,   67) (  58,   60) (  39,   67) (  98,   76) (  56,   49)
          (  65,   72) (  39,   65) (  66,   60) (  85,   70) (  63,   67) (  86,   63) (  52,   72) (  71,   68) (  76,   71) (  61,   67)
          (  64,   64) (  60,   53) (  81,   63) (  55,   63) (  60,   59) (  45,   55) (  51,   42) (  85,   60) (  66,   61) (  79,   63)
          (  35,   71) (  70,   68) (  57,   61) (  61,   71) (  64,   49) (  43,   52) (  89,   71) (  58,   68) (  65,   70) (  65,   59)
          (  47,   52) (  76,   56) (  63,   74) (  63,   54) (  82,   62) (  62,   55) (  65,   65) (  37,   61) (  84,   74) (  56,   50)
          (  58,   53) (  78,   58) (  74,   73) (  46,   46) (  68,   60) (  65,   64) (  54,   47) (  65,   62) (  51,   58) (  62,   56)
